"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PHF13",-0.638706066810188,4.29595683003597,-12.8802791878832,1.36823944332678e-33,4.97082294227087e-33,64.8151313935223
"PAQR7",-1.01523341776329,3.60139284431234,-12.875871212858,1.43045857224744e-33,5.19568111314487e-33,64.8683508465548
"ALPK3",-1.58799161039457,4.09534527256196,-12.8717145280935,1.49170913422395e-33,5.41691961295541e-33,64.6836423969119
"MICB",1.83477041521093,2.51903839782573,12.8714519430692,1.49566498652586e-33,5.43004750689047e-33,65.1801493621561
"MMRN1",-2.07430058997757,2.45068701455298,-12.8664900897438,1.57241031179115e-33,5.70737316085799e-33,64.9271421776757
"AP5Z1",-0.639723322952823,5.36879194679954,-12.86442286716,1.60552990729637e-33,5.82626039674171e-33,64.4808783139636
"SFXN1",0.82034168107961,5.25374455270404,12.8642611188188,1.60815044032576e-33,5.83444154744181e-33,64.6349917241534
"ZBTB37",-0.8244824459297,3.94276175299764,-12.8632225156702,1.62507893451233e-33,5.89451708198852e-33,64.6894836057377
"CDH22",-2.41686960417284,-2.7441039287269,-12.8620810425098,1.64388888209356e-33,5.96138816901187e-33,65.2728215321843
"C6orf48",-0.813192439570337,5.76462163753374,-12.8616525998862,1.65100486586972e-33,5.98583156329199e-33,64.4092894413265
"PPP4R4",-2.19312746939557,-0.999791225343738,-12.8605856510013,1.66885935735658e-33,6.04918818229456e-33,65.1932312040357
"ZNF34",-0.770170860261906,2.30921275181709,-12.8599008103806,1.68042076792594e-33,6.08971036816818e-33,64.9635601983124
"TMEM179B",0.743494734782528,5.78785648920663,12.8549528305232,1.76635587001359e-33,6.39967716669166e-33,64.4429864789859
"ZNF335",-0.558844814732375,5.31498023786638,-12.8541687539861,1.78036949028337e-33,6.44898384912189e-33,64.3898828521085
"ULBP2",2.67625553531861,-0.176579932870659,12.853637370451,1.78992967079938e-33,6.48214021658725e-33,65.179690790506
"HIGD1B",-1.16192622314922,-0.550585845319313,-12.8494546905931,1.86698741586694e-33,6.75966502364544e-33,65.0811830173043
"YTHDC2",-0.671417613394176,5.17179468293084,-12.8438889211675,1.97467134288767e-33,7.14792456573782e-33,64.2973720531902
"MRPL54",-0.743059138577376,4.11577407526058,-12.8436061564928,1.98030428396448e-33,7.16668702947908e-33,64.4696358589298
"RWDD1",-0.624368718357602,5.29100540834204,-12.8429387392641,1.99366340389245e-33,7.21339553490076e-33,64.2775198437465
"CARS",-0.551139961746887,5.69392495855446,-12.8421011526072,2.01055570486686e-33,7.27286355519019e-33,64.2297973079512
"KCNA5",-2.17804841240431,-0.160409008352716,-12.8416865674289,2.01896964153922e-33,7.30164242043386e-33,64.960522432578
"GART",0.589726133448436,6.00719652613433,12.8410299671364,2.0323670287239e-33,7.34842688380253e-33,64.2638242805359
"ZNF549",-1.37252510635508,2.06495724873585,-12.83748585398,2.10622501339832e-33,7.61374784838793e-33,64.7347226625584
"TMED7",0.558358799530567,6.66783780265703,12.8322781307224,2.21962743374543e-33,8.02186440794436e-33,64.1161700858569
"ACSL4",0.868150632318156,6.16359283807686,12.8316119634809,2.23456563973886e-33,8.07402112132349e-33,64.1762150810827
"FAM76B",-0.631557576500961,4.22785426931835,-12.8257130964669,2.37128748550002e-33,8.56608792926097e-33,64.274521018713
"CRTAC1",-2.54252678013308,-0.747679188154172,-12.824587472166,2.39830789715413e-33,8.6617338012333e-33,64.8151681963656
"XDH",4.26571514798647,1.80254027812164,12.8217379622172,2.46808814998162e-33,8.91173288047284e-33,64.8092508071818
"CBLN3",-1.01577762153839,1.35870577645528,-12.8159915221369,2.61501862773699e-33,9.44012840065053e-33,64.6208907698434
"HDAC10",-0.739210388578031,5.02327988732702,-12.8142284243715,2.66182164836019e-33,9.60690974446664e-33,64.0115822870528
"TUSC1",-1.20959021085017,3.32157532856902,-12.8142023249315,2.66252070994948e-33,9.60725720515616e-33,64.298152246015
"NUDT4",0.785542287534675,6.96051184612443,12.8121665406375,2.71761529564907e-33,9.80383716207672e-33,63.9094203441335
"POLM",-0.650962328693277,4.76178126617137,-12.8108401397915,2.75412104770871e-33,9.93328383308021e-33,64.0251243833845
"TNFSF13B",2.15023098298914,3.0095463117493,12.8087629571371,2.81227362670621e-33,1.01407278421818e-32,64.5254749106152
"ANKRD37",-1.1752266001266,2.55317379639019,-12.8080784710797,2.83170298562209e-33,1.02084782141699e-32,64.3793830635882
"TMCO3",-0.647144315981228,5.67463136886959,-12.804795223442,2.9267733527709e-33,1.05488271588563e-32,63.8529430905883
"PLAU",1.83804042593,5.27497023306451,12.8040058932058,2.95009924073306e-33,1.06304955231299e-32,64.15724634806
"FES",-1.10155531766551,3.56086874361823,-12.8008055273047,3.04658688927649e-33,1.09757011395318e-32,64.1249697918651
"TRPV6",-3.10059020882311,0.832182875640194,-12.7988767268583,3.10624911333953e-33,1.11881126256283e-32,64.4039359291886
"STAT2",-0.61455726106214,6.49962508056978,-12.7963425456874,3.18640899602438e-33,1.14742400765108e-32,63.725960700076
"NLGN2",-1.29620349534289,4.65501739684527,-12.7955686598575,3.21129624106025e-33,1.15612467788612e-32,63.846930724266
"HMGB1",0.534404675387963,8.35223367356445,12.7947148175679,3.23897942039832e-33,1.16582777782991e-32,63.7135465818572
"SLC39A4",1.83473121127205,5.42264287143291,12.793884668235,3.26612222764357e-33,1.17533204028411e-32,64.0281124094312
"SRGAP1",1.06115704500884,4.71250518116544,12.7938572609179,3.26702219704978e-33,1.175390514144e-32,64.0663849079153
"CHERP",0.500104991378261,6.28710387359472,12.7934931165821,3.27900300357102e-33,1.17943466194798e-32,63.7530490172319
"ZNF512",-0.741489577398962,4.81390883246639,-12.7921528382387,3.32347790295522e-33,1.19516224768277e-32,63.8256344264254
"LSM7",0.911570994392633,4.95593511035373,12.7887208127747,3.44012128614836e-33,1.23682952985862e-32,63.9476421827822
"IL23A",1.94166966080736,-0.325096178373633,12.7881694760793,3.459235744e-33,1.24342127397095e-32,64.5198802276549
"AKTIP",-0.647808605398681,4.55977303705823,-12.7878215172956,3.47135362547964e-33,1.24749569521746e-32,63.8383036523704
"CAPG",1.12421771724531,6.2150713697088,12.7863291057302,3.52380903091819e-33,1.26606105353413e-32,63.7370059993253
"GPAT2",-1.85031505826615,1.84888617009123,-12.7862826899741,3.52545304925155e-33,1.26636625420264e-32,64.2267339432301
"FCER1G",1.99920620591074,4.99788912260248,12.7852698467183,3.56151812340631e-33,1.27903280421022e-32,64.0485545859532
"NPIPB6",-2.13101876990986,-1.03130450626001,-12.7848722671637,3.57577523319047e-33,1.28386361042103e-32,64.441004732425
"IFT140",-0.753086879200679,4.38900637050837,-12.7835687558282,3.62291863073707e-33,1.30049723280827e-32,63.8137517573051
"MMAA",0.793568536536203,3.39511366851477,12.7832682305823,3.63387505830523e-33,1.30413647104861e-32,64.1445837501416
"TAOK2",-0.485411861690449,6.20492694857158,-12.7830779032289,3.64083099303357e-33,1.3063386845333e-32,63.6076243364602
"KIF1C",-0.613261806973542,7.72350982370888,-12.7764422056042,3.89181642716336e-33,1.39607855539342e-32,63.5255051020169
"YWHAE",0.543501583315662,8.30172439483458,12.7755144799739,3.92825247427627e-33,1.40883186172401e-32,63.5208372495234
"WDR83OS",-0.509332323573613,6.07529307335932,-12.7746225321581,3.96360357267535e-33,1.42119041037795e-32,63.5291728335431
"LRPPRC",0.599519195610543,7.38352861827717,12.7741669557464,3.98178173701684e-33,1.42738725426393e-32,63.5086352744109
"GNS",0.634915740374398,7.37112413269269,12.7732155929687,4.02001061353076e-33,1.44076746477295e-32,63.5003081724169
"BAK1",0.930098585555334,5.37599702815354,12.7670019173396,4.27884387527105e-33,1.53318825728575e-32,63.6514182590283
"ALYREF",0.861174682344323,5.18663679828301,12.7654603493829,4.34558690882747e-33,1.55675352108097e-32,63.6679929876642
"EFCAB6",-1.27410583905468,-0.0194550130788556,-12.7646301417153,4.38195961700221e-33,1.5694308399052e-32,64.2028646633054
"RND2",-1.99996149864378,0.125073466582831,-12.7644188181568,4.3912663345031e-33,1.57241075801641e-32,64.1748723551849
"ERN1",-0.906213193882119,5.47859924737733,-12.763805083476,4.41840702029509e-33,1.58177383399513e-32,63.4454972145211
"ADGRG7",5.72673073316349,0.0738329221259254,12.7629580036306,4.45614129413724e-33,1.59492431946911e-32,64.3025628274316
"S100A16",1.25020442065403,7.02053704361542,12.7587013087204,4.65067420002286e-33,1.66417704086135e-32,63.391770509177
"SLC38A3",-2.61836424316566,-0.686726198593006,-12.7585352674787,4.65843135315353e-33,1.66657865110126e-32,64.148995775585
"TMEM255B",-1.09613998290898,2.79407261677005,-12.7568853927703,4.73621403411895e-33,1.69402556723043e-32,63.8362108180616
"CUX1",0.564344534007041,7.30703024354297,12.7554363339886,4.80559517361221e-33,1.718455819543e-32,63.3224339511222
"ZNF800",0.556891154075592,4.82179197819823,12.7512751051324,5.01051189199178e-33,1.79133105730294e-32,63.5519438347856
"ASAH1",0.644975289978205,6.97687984134901,12.7508400491225,5.03243195965124e-33,1.79876430977621e-32,63.2891030043356
"TFAM",0.626746058652155,5.20286407097925,12.7502019063493,5.06475730284866e-33,1.80991259849332e-32,63.4795411750446
"SAMD9",2.23104036996222,5.07146874769112,12.7489669450278,5.12790303497027e-33,1.83206721747043e-32,63.6880102707518
"ZC3H12D",2.0207539193851,1.9996756935385,12.7489277320559,5.12992085139219e-33,1.8323773762772e-32,64.0039909538941
"INAFM1",-1.03013578108295,3.49190999155206,-12.7458594781787,5.29028253591921e-33,1.88923421594175e-32,63.6011402713288
"CYFIP2",-1.26194394151058,5.17045645364966,-12.7424992858004,5.47163334702708e-33,1.95355941498471e-32,63.2478043166051
"TRIP10",-0.841827188807333,5.93586897475029,-12.7420765075384,5.49488490229573e-33,1.96142162537042e-32,63.2016078535907
"TMCO6",-0.679328438788433,3.44189824656757,-12.7407776019904,5.5669380826535e-33,1.98669635381396e-32,63.5851771032261
"IL2RB",2.37702162303902,3.87223741798203,12.7392055778841,5.65540106139403e-33,2.01781468807921e-32,63.7576860068361
"FFAR3",-1.64100930676432,-2.36840606271435,-12.737935046152,5.72791972352608e-33,2.04323152537061e-32,64.0347430376483
"SERPINI1",-1.1499523243645,2.10448916074359,-12.7369656501641,5.78387238952707e-33,2.06272898062838e-32,63.7344444477639
