"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SCML4",-1.56454282612714,0.320570613567395,-9.04500147850908,3.6972360797833e-18,1.33248737111247e-17,30.0327057040042
"LAMTOR5",0.536933443128637,5.58016226106908,9.04491861454771,3.6996332708488e-18,1.33303692553267e-17,29.377635420815
"KIAA1143",0.92355791280804,4.18782441767763,9.04480348364604,3.70296647496031e-18,1.33392340178851e-17,29.62042024376
"HUS1B",-1.37731734893946,-3.60505225227127,-9.04296176150273,3.75669304625531e-18,1.35295843600819e-17,30.3318141500431
"CHL1",-2.77086124311039,-1.96952764874917,-9.04173158051773,3.79300907645371e-18,1.36571563848466e-17,30.1664136484139
"KIF9",0.80554270603345,1.49919568541961,9.04100124157912,3.81473357002856e-18,1.3732142210508e-17,30.0165000782638
"ACER2",-1.55050417021563,-1.17374810984261,-9.03947065868472,3.86066243974379e-18,1.38942022472268e-17,30.1351720350031
"SIGLEC9",-1.16160116437767,0.307992361038235,-9.03908315451381,3.8723770525799e-18,1.39330807017832e-17,30.016103308346
"PYCR2",0.512985377082393,5.80942535869006,9.03851299031514,3.88967767757811e-18,1.39920349790657e-17,29.3130299631508
"SLC25A38",-0.594010918913236,5.23485396264834,-9.03756899299103,3.91849003646155e-18,1.40923620256928e-17,29.2908894431203
"IVD",-0.778615533366474,7.19355979658549,-9.03344679657678,4.04680288791347e-18,1.45503988071072e-17,29.3286641389519
"COMMD6",0.769293706735509,5.20079204568942,9.03283232944174,4.06628262014877e-18,1.46169994633012e-17,29.3404863312198
"DCBLD1",-0.631680789083862,3.39995574078366,-9.03047814484342,4.14177774179178e-18,1.48848790386454e-17,29.4650503731682
"IP6K1",0.492107674051623,5.21559768299069,9.02954632102856,4.1720418782746e-18,1.49901180206711e-17,29.2873252361729
"ATP6V1A",0.420998850088741,5.84817112066219,9.02602340918076,4.28845241541931e-18,1.54047581946456e-17,29.2114370224589
"MS4A2",-2.00786031794205,-3.15560198496269,-9.02530838735896,4.31246922377706e-18,1.54873894732167e-17,30.1494080521198
"RAB17",-1.34119568770863,6.10037543854683,-9.02498190496671,4.32347965947358e-18,1.55232830536691e-17,29.2117993175513
"ZNF266",-0.950963462203422,3.7356469279344,-9.02203381059954,4.4241715309631e-18,1.58810817863865e-17,29.3004103737486
"CD226",-1.28229105168636,0.127394935857492,-9.02194136985969,4.42736610216586e-18,1.58888166761852e-17,29.8948390285951
"CIR1",0.455905416368922,4.50367310220949,9.01955178457133,4.51074285365395e-18,1.61842360992454e-17,29.3064201393533
"RHEBL1",1.06286652340404,-1.05697530935931,9.01678347722626,4.60927939435916e-18,1.65338963439442e-17,30.0581082506055
"GOLGA6A",-2.36792895287194,-1.61515581061345,-9.0157286657603,4.64738312684353e-18,1.66666654685041e-17,29.95177728411
"GSK3A",0.386901146743318,5.48445870532286,9.01520597256337,4.6663801701272e-18,1.67308670529596e-17,29.1452375666468
"C12orf73",0.705591233278406,2.60124350622477,9.01455162896141,4.69027040388746e-18,1.68125784756754e-17,29.6507052933014
"CBX8",0.901345732877826,3.07705053196969,9.01444852964437,4.69404561212557e-18,1.68221648684078e-17,29.5897129642789
"TRIM74",-1.98065381055342,-1.6839365773097,-9.01411967977395,4.70610728986097e-18,1.68614362242357e-17,29.9628910893284
"NPEPL1",-0.642006660984633,4.80688020174212,-9.01390682731091,4.71393072752289e-18,1.6885507606019e-17,29.1297206264571
"ARMC5",-0.911710337061083,4.25655937904239,-9.01077400136466,4.83057924494005e-18,1.72992925807192e-17,29.1450423453703
"RASL12",1.26839168935062,1.17528783474025,9.00854695443686,4.91523542725675e-18,1.75983394011037e-17,29.8247086453747
