"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KHSRP",0.831322151404884,7.41351337184016,30.7025123102659,3.33774179537368e-121,3.52777549953469e-120,265.855789460631
"DDX18",0.909939234072441,6.53843305578466,30.7018542014301,3.36266418565827e-121,3.55165383600954e-120,265.856318663001
"GPT2",2.12871190091947,5.09183361028995,30.6991041599637,3.46883858183797e-121,3.661258228933e-120,265.964468955147
"ALK",-5.0967772440666,-1.48679095930734,-30.6943948366112,3.65850793936468e-121,3.85877643625308e-120,265.860893649381
"MYH11",-6.14245794011492,9.90329245778092,-30.6915679803076,3.77730974581603e-121,3.98132626804856e-120,265.758189791243
"SCARA5",-5.89058898627466,3.55239870914614,-30.6911235089583,3.79633724070584e-121,3.99861616348291e-120,266.105653976048
"PLD5",-4.31940657761557,-3.1214380917536,-30.6901898609376,3.83661897994826e-121,4.03825344429499e-120,265.710542450052
"HAPLN2",-3.81749772387906,-2.13079743201597,-30.6869494876235,3.97977079040369e-121,4.18603772370895e-120,265.72254125542
"TECR",1.27907291391825,6.74219339100517,30.681609768799,4.22742259565548e-121,4.44345846761277e-120,265.628700172936
"CARD8",-1.33970271783378,4.87401042183784,-30.6630443792982,5.21482480985504e-121,5.47754272412135e-120,265.522265736132
"MAP3K3",-1.77763067057954,5.47438085522243,-30.6552287347833,5.69668605476486e-121,5.97955868875146e-120,265.384086958864
"FLRT1",-3.36593376234063,1.32760368856772,-30.6543818702643,5.75150347164936e-121,6.03294318041348e-120,265.669173558064
"ANKRD35",-3.73761374875413,1.38497896027367,-30.6530185589248,5.8408615417196e-121,6.12246016212851e-120,265.65480020216
"C5orf56",-1.66195065788423,3.20306497128137,-30.6468480614622,6.2630024735747e-121,6.56044128520632e-120,265.568124839434
"SPAG5",2.64491463425965,4.1383833765696,30.6467747722439,6.26819565879533e-121,6.56137156838597e-120,265.50195980582
"TFAM",1.14071239198615,5.33553800086323,30.6450045233085,6.3949509454092e-121,6.68946104042427e-120,265.284447799429
"CCDC138",1.80443763614863,1.83604180282021,30.6410815687181,6.68506284585477e-121,6.98813736856465e-120,265.543036343024
"SHANK3",-2.21195496507862,4.97240469153737,-30.6402533984054,6.74797214317663e-121,7.04906397766656e-120,265.290009931128
"SREK1",-1.00804663533781,6.50539628933366,-30.6379018205278,6.9298504498367e-121,7.23409936342199e-120,265.123741486662
"ZFP69B",1.95477653174872,0.295845718465207,30.632159558459,7.39485968374374e-121,7.71424068719632e-120,265.393815478776
"MARK3",-0.755137673061568,6.17403240262366,-30.6317127987065,7.43232148536776e-121,7.74801722014296e-120,265.061568444775
"ACTR3",0.869117118586399,7.67360184730431,30.6237371731722,8.13398461562844e-121,8.47368827934334e-120,264.96603309722
"GTPBP4",0.997134576188168,5.8454094931494,30.6229679995311,8.20506299316349e-121,8.54189652177628e-120,264.991785209494
