"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPIL1",-0.181428985897317,4.1842118747455,-1.51181399299614,0.131148515770193,0.167965333561532,-6.6576067679893
"PSENEN",0.245116054467696,5.40925055526062,1.51128740988071,0.131282546090379,0.168124002134434,-6.82008571006642
"C1S",0.514052910095941,7.87469689011033,1.51094909759961,0.131368712317309,0.168221354870523,-6.98615231348845
"C9orf131",-0.46400545571201,-3.37429462288544,-1.51021306718865,0.131556326963998,0.168437168325415,-5.84661474369382
"MAGEB17",-0.495221569810659,-4.04149784721733,-1.51020820764028,0.13155756635779,0.168437168325415,-5.81359246284544
"HNRNPR",0.109563016213813,6.68758960596499,1.50984922158353,0.131649148337956,0.168541407744785,-6.97420797799347
"PIAS2",0.220308277539938,5.07391360622482,1.50979124989957,0.13166394230883,0.16854733221667,-6.76706705706989
"GTF2B",0.127395083000889,4.47230865491017,1.50930866023686,0.131787145985161,0.168692023879554,-6.65900443393885
"ZNF835",-0.369818627578541,0.700304345575364,-1.50921003030852,0.131812336928518,0.168711243259315,-6.10768268102241
"SMARCA2",0.161128754890136,6.70602899588119,1.50896494458012,0.131874950160258,0.168754979502105,-6.97406015600707
"SH3BP5",-0.271556460960032,6.2262908160964,-1.50896455612198,0.13187504941987,0.168754979502105,-6.97171217400459
"EVC2",-0.271564435196233,3.00316155909598,-1.50895674980626,0.131877044117816,0.168754979502105,-6.42593136345151
"NDUFA7",-0.780208444662377,-5.45012171629314,-1.50833031168345,0.132037190282285,0.168946868695686,-5.76247977614614
"LRRC70",0.433446086652701,2.32030642696497,1.50752325382663,0.132243733750764,0.169198090897817,-6.21759910409858
"NUDT14",-0.292943700886824,4.25787011248739,-1.50705293934685,0.132364213030013,0.169339168749486,-6.69873683219397
"PCDHGA12",0.525775427736566,1.84323077478573,1.50681920311558,0.132424120355562,0.16940273853201,-6.14726163867434
"SYNJ2BP-COX16",0.276701650104889,0.956511452299369,1.50621639919583,0.132578718062483,0.169587421245113,-6.0817199136537
"TBXA2R",-0.356386134058895,2.90746879417899,-1.50592934525145,0.132652386404167,0.169666344707627,-6.43032183861752
"TERF2IP",-0.0962207024614399,6.16995373796071,-1.50589623453468,0.132660885846249,0.169666344707627,-6.96249602300166
"IQGAP2",0.343828650257937,5.41976270633197,1.50528335326025,0.132818287372265,0.169854550011168,-6.82742817784179
"ZNF227",0.144100578469549,3.84706312661175,1.50437129645404,0.133052792198788,0.170141322164574,-6.53301745540828
"ALDH1L2",0.488480269604478,2.30500727294717,1.50405979678626,0.133132957476933,0.170230703533093,-6.21039599585005
"EIF1",0.122690570914598,9.41586573034452,1.50371859456237,0.133220809802283,0.170329899414825,-6.93294479597992
"TNFRSF19",0.487505400413509,4.73729388504814,1.50346331832834,0.133286567427667,0.170400832925916,-6.65447891090693
"FBXO39",0.487823423674341,-2.19157557938897,1.50309160573519,0.133382363398533,0.170510155199651,-5.87468587894328
"ZNF562",0.169230234949209,4.6415268708082,1.50266076779979,0.133493463705616,0.170639023498489,-6.69749955973032
"N4BP1",0.0907087713935031,5.64504236846938,1.50219903531622,0.133612610494023,0.17077815660939,-6.89572430868195
"ECM1",-0.390810447468099,4.35341290421258,-1.50190537317281,0.133688430835227,0.170854159819087,-6.74429590274935
"KCTD15",-0.306157889620406,4.79742688591883,-1.50188890223005,0.133692684440136,0.170854159819087,-6.82056575819253
"SLC35D2",-0.161583221745058,4.88866983313227,-1.50164538737072,0.133755584166343,0.170921368112672,-6.81722337119615
"CCDC150",0.617284902229146,2.17720175045999,1.50159626531848,0.133768275141695,0.170924411065446,-6.18615428127412
"FAM186B",-0.312584194422645,-0.580933503475589,-1.49977175652394,0.134240309829911,0.171514341605278,-6.01575874339941
"FOXL1",0.520524213240702,1.81407548750251,1.4994218323939,0.134330989203752,0.171616973877553,-6.15242184586022
