"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AGO3",0.0422769046822751,5.15374206608446,1.01826603662299,0.308848282282827,0.324296934076024,-8.09143365724206
"NLRC3",0.0637201024350662,2.05857469780219,1.01743715114835,0.309242017154493,0.324688504985434,-7.58655086964718
"MKKS",-0.0282370692320777,5.26481696006761,-1.0160377198627,0.309907524956608,0.325365351827424,-8.09888016668422
"ZDHHC3",-0.0364813953739418,6.29637279092328,-1.01536334668172,0.310228565194684,0.325680482691087,-8.1132826303301
"GRPEL2",0.100581284040056,4.6679158341308,1.01310428953465,0.31130560782864,0.326789175212229,-8.06161423545131
"E2F5",-0.0574104547997325,3.13209477324356,-1.01286039066974,0.311422038215846,0.326889395656003,-7.8103665149421
"CLEC4E",0.139560645771488,-0.631055242151803,1.01128611831551,0.312174243149372,0.327656909179055,-7.15839327928713
"TRAPPC11",-0.0273539714769546,5.37972162827764,-1.01075006010278,0.312430651279729,0.327903967970523,-8.10895027079529
"GRIN3B",0.111011873343001,-1.50047678435498,1.00680287411403,0.314322953808743,0.329867791047972,-7.05913409953393
"FADS2",-0.102103919152405,4.92685314166667,-1.00602905882535,0.31469480844494,0.330235815603561,-8.08748995159922
"TMEM9B",-0.0607505015942014,5.21558653121508,-1.00458996753328,0.315387129559483,0.330940060531435,-8.1078996265081
"BAZ2A",-0.0275435740149108,7.36407355035782,-1.00439243585993,0.315482236694543,0.331009963489384,-8.10176278796386
"VPS37B",-0.0735959217025144,6.13693926454166,-1.00436345343275,0.315496192680206,0.331009963489384,-8.12632244228645
"FAM122B",0.0294105427889875,5.54174226038955,1.00201888471415,0.316626524840481,0.332173532517454,-8.1223173690409
"LURAP1L",-0.0787294602398916,3.31022847651028,-0.996267445245037,0.319410592232973,0.335071765338827,-7.86438972087503
"ODF3B",0.0666988391835557,3.89013895263809,0.995971877816103,0.319554098131383,0.335199762496145,-7.97868031278087
"FAM86B2",0.131555975871005,-2.604256906827,0.994056988266332,0.320484851846958,0.33615347910269,-6.95445005485468
"TAB2",0.0366735627766888,6.57626186411805,0.993966156855401,0.320529045536768,0.336177225690066,-8.12960553402515
"ERC2",-0.123620040965259,-1.25696245066742,-0.992219545635216,0.321379628886162,0.337046669697248,-7.08551876332948
"SLC10A4",-0.133635544971189,-2.34661320838213,-0.991004165710895,0.321972378078447,0.3376456115706,-6.9693897931927
"CNIH4",0.0290427637817317,5.21377155459694,0.990485526070843,0.322225539685413,0.337888378544668,-8.12228679262896
"IL6",0.162985421852429,1.05455219013932,0.98713695248773,0.32386319753218,0.339582809540129,-7.42508966144491
"CALM3",0.0385381274456211,7.63834765011409,0.986847982585742,0.324004775699854,0.339708422061752,-8.1098431407235
"GYG2",0.117359293812481,1.46477993291206,0.98575282155797,0.324541706371069,0.340248504017582,-7.49671225204875
"OGDH",0.0380173814361235,7.55290852352995,0.983770199024329,0.325515213090726,0.341246187563923,-8.11543665688027
"NSMF",-0.0520118199945694,6.24252724141718,-0.982757368162044,0.326013266506972,0.341745340258704,-8.14662214403178
"EIF4E",-0.0387192282153555,5.6659346791704,-0.982173108841084,0.326300798067868,0.342011724344414,-8.1451119601849
"ZDHHC1",-0.0618976657945733,3.82482682332006,-0.982151889544879,0.326311243826968,0.342011724344414,-7.97471406969055
"C15orf40",-0.0293600710586883,4.07029860631913,-0.982036816615919,0.32636789530771,0.342048116053915,-8.01509793562141
"CREB5",-0.108122791710294,3.46223552504771,-0.979997652806068,0.327372856727207,0.343078307221276,-7.90618316465291
"CD209",-0.118385578455732,2.04482323590433,-0.979770093885749,0.327485129320551,0.343172907955699,-7.60611530310263
"C11orf91",0.126840727703947,-2.87193821126268,0.978306751670482,0.328207708495173,0.343906995592826,-6.94293953437679
"PRDM4",0.0278810441845234,5.28637474493932,0.975663641642565,0.329515465096777,0.345254111857748,-8.14008887116952
"S1PR4",-0.0867977563198573,0.555105230457459,-0.969609795638801,0.332523508367718,0.348382424935266,-7.34083100047449
"JTB",-0.0300318966435862,6.4790622500098,-0.9676728065642,0.333489702219554,0.349371230891885,-8.15820058872296
"TRIM32",-0.0318445513215782,4.05411277219054,-0.966804391786653,0.33392346672053,0.349802156655256,-8.02713743756739
"TBC1D22A",0.0304641315490057,5.12100324143718,0.966384109060188,0.334133524583819,0.349998695966006,-8.14105854596189
