"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RC3H2",-0.464869295062128,5.11904344683641,-4.40412744561717,1.45730864692494e-05,4.63689114930662e-05,1.42105333297971
"NALCN",-2.04666742384829,-1.48960157443621,-4.40335951071346,1.46217737642737e-05,4.65146925500696e-05,2.28013892037636
"DKK3",-1.33201084914398,4.56575686429969,-4.40330839010973,1.46250203519623e-05,4.65158890684102e-05,1.40004396989961
"NR2C1",-0.562823768008649,4.49683644976605,-4.40289147949252,1.46515234751699e-05,4.65910396222778e-05,1.51086591905576
"TRIAP1",0.555423247682692,4.55426387464167,4.402574343713,1.46717146933982e-05,4.6646093114875e-05,1.71285730273604
"SEPT8",-0.46502760716743,6.13163226604298,-4.40228136898356,1.4690391328257e-05,4.66963106069842e-05,1.32994757203074
"APRT",0.673622670909373,6.95081348899565,4.40107703107308,1.47674053493508e-05,4.69319089402295e-05,1.33524429029861
"SYT14",3.14696904123823,1.37000256244368,4.40077144402715,1.47870082227192e-05,4.6984993774346e-05,2.34801217020734
"PSMD3",0.327838174938129,6.97001879347817,4.39958793946666,1.48631634742071e-05,4.72177149773624e-05,1.31556922367045
"TNFAIP1",0.43661423201657,6.81341721198528,4.39863021808998,1.49250651288996e-05,4.74050726016891e-05,1.3212044420927
"ATG2A",-0.389962140620693,5.60968807366321,-4.3966344157745,1.50548570162982e-05,4.78079478638275e-05,1.34370874877492
"MAP3K1",0.947403059210401,6.04571975474317,4.39622113948548,1.50818681853397e-05,4.78843405061578e-05,1.45108205530069
"FUT11",0.752224888652375,4.88775094688013,4.39481421838772,1.51741710977057e-05,4.81679613395341e-05,1.64559770940155
"ZC2HC1C",0.734266923815896,3.16241473599912,4.39476775996148,1.51772282750465e-05,4.8168230355881e-05,1.98995252720577
"INTS2",0.765271054569292,3.9964554855392,4.3936523936318,1.52508018666016e-05,4.83922546011902e-05,1.8365247933749
"FOXO3",0.42343938670742,6.52018229863741,4.3932017391293,1.52806254708331e-05,4.84773954101117e-05,1.31516537272828
"ZNF763",-0.806537739914044,1.95098949600579,-4.39081313076423,1.54396349367698e-05,4.89699686108097e-05,1.96021507709186
"IQGAP1",0.56465033532163,7.59846140260342,4.39077876860941,1.54419339463892e-05,4.89699686108097e-05,1.27361386195992
"RCCD1",-0.481399254040495,4.12819830570052,-4.3905700051786,1.54559083717879e-05,4.90046948082222e-05,1.54797520814209
"UGT3A2",-2.69658087396819,-1.80175038264057,-4.38940307879322,1.5534244690965e-05,4.92434341191487e-05,2.20514372001521
"MB21D2",1.01335659310819,3.31770925567542,4.38881265422763,1.55740249219683e-05,4.93598814512999e-05,1.97657231227033
"DNAJC22",1.61204255854827,5.15321011240784,4.38841027031507,1.56011916849134e-05,4.94363142851038e-05,1.73549626317704
"C19orf57",-0.899439626763324,-0.331922745944678,-4.386534690672,1.57284205784851e-05,4.98297273654644e-05,2.19811185161441
"AARSD1",0.684371981118636,5.42449316591655,4.38480138697719,1.58468813682992e-05,5.01952135600644e-05,1.47324439711227
"CA9",3.97578307332118,1.11208063781878,4.38425529073341,1.58843804287603e-05,5.03041596341725e-05,2.32732228142655
"SERINC3",0.395415016120915,7.10480331998881,4.38301773986483,1.59696747320615e-05,5.05643960596047e-05,1.24519968713669
"ADAMTS8",-1.2060769812101,-0.126799248966813,-4.38187949131464,1.6048512067318e-05,5.08040902619433e-05,2.14080635194581
"UBL4A",0.457007166358668,5.7762558129817,4.38180096301221,1.60539648151424e-05,5.08114257479263e-05,1.35494425895267
"STAP2",0.846328216863272,5.73685819754793,4.38143362827069,1.60794949061682e-05,5.08822915357264e-05,1.42258190331156
"PSTK",-0.555602681111209,1.49349300253762,-4.38102545804617,1.61079087063048e-05,5.09622531405055e-05,2.02120676784764
"HECW1",-2.01896607253788,0.506308777735231,-4.38047011617638,1.61466447396938e-05,5.10748346685026e-05,1.97712729959708
"OSBPL5",-0.749105103256597,4.59180488497783,-4.37977885834022,1.61949857858961e-05,5.12177487627726e-05,1.36624305654536
"TMEM150A",-0.560230894616847,5.20864739040291,-4.37948859121417,1.62153260414294e-05,5.12720699514855e-05,1.29898882204738
"MATN4",-1.39061947244105,-2.9920059022776,-4.3783013665648,1.62987748995134e-05,5.15258773403463e-05,2.28461419731384
"SH2D6",-1.60863437862058,-2.14125746034585,-4.37797233768936,1.63219747037835e-05,5.15891554661227e-05,2.23297704665983
