"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CYP51A1",1.6988549611065,6.71680835577596,12.0359490087842,1.21687381097081e-20,1.44432772988449e-19,36.007957067501
"PCSK1N",-4.93621284434744,3.20714029925165,-12.034637507546,1.22443811157275e-20,1.45219483370246e-19,36.1533139972494
"CALR",1.09309782409612,9.67617518624622,12.0336227315747,1.23032338465794e-20,1.45806009673022e-19,35.9848196565694
"VNN1",-4.70287353675707,-0.0775118173141471,-12.0318160916668,1.24087152248986e-20,1.46943816247215e-19,36.4211597594838
"CS",1.39669717747567,8.59571342415189,12.0294910667068,1.25458001139153e-20,1.48453849860541e-19,35.9281553994483
"FAM187A",-3.28337473811032,-0.623914800666451,-12.028151081506,1.26254961496214e-20,1.49283019641065e-19,36.4473086949694
"ZCCHC24",-2.35482988966012,3.54956860434306,-12.025750039794,1.27695725095465e-20,1.50871575278442e-19,36.0810190764798
"AKR1B10",-6.11656443410465,-2.88479993333851,-12.016184652389,1.33601290994959e-20,1.57728830076469e-19,36.3943002408374
"BCO1",-4.78322327127397,-2.24072359707582,-12.0149100087294,1.34408679010043e-20,1.5856135646257e-19,36.3893144554501
"SEMA4G",-2.58060890741875,3.01640253121486,-12.0074125070054,1.39257916602545e-20,1.64157147435812e-19,36.0658605041442
"MARVELD1",-2.66711284992251,3.23008376344601,-12.0051113830454,1.40781183147969e-20,1.65826764933518e-19,36.0208173165168
"NEFM",-5.07821953387788,-3.02449767719238,-11.9987437336139,1.45084124908788e-20,1.70765556123675e-19,36.3057393367378
"RING1",-1.04219923041364,5.34049193642395,-11.9966644202617,1.46517630741535e-20,1.72322062599957e-19,35.7825979178117
"EWSR1",-0.806409318871457,7.64009183389243,-11.9957732852781,1.47136336249835e-20,1.72918635169977e-19,35.7626902619807
"USP7",0.929276234477443,7.35916689899968,11.9947818024701,1.47827795674199e-20,1.73599742187271e-19,35.752726173604
"OTUD3",-1.41494481280558,3.50184406593908,-11.9876443057572,1.52902714577175e-20,1.79423586326454e-19,35.9567561188302
"SLC25A37",-2.1739604019473,4.9732729428774,-11.9857474942954,1.54280568940625e-20,1.80903587753282e-19,35.7326742924701
"PIGL",-1.2315186981621,3.1786832474623,-11.9794921523555,1.58913450199307e-20,1.86195192820381e-19,35.9877755777843
"GLI2",-3.45901349554191,-0.205114182633688,-11.9736830566487,1.63340845374488e-20,1.91238229003353e-19,36.1821906630339
"LEFTY1",-4.60028175308761,-3.03432200095261,-11.9700915543286,1.66139845863819e-20,1.943685843805e-19,36.1689120240813
"PRPF38A",-1.03752014129574,4.71076682939988,-11.9672629818203,1.68378124515544e-20,1.96838722351894e-19,35.7016763931067
"FGFR1OP",-1.0094996886682,3.91209550922577,-11.9669335081412,1.68640801396527e-20,1.96997345787977e-19,35.8182520940517
"AGXT",-6.48495739524299,-2.37364378435671,-11.9643623934266,1.70704837461411e-20,1.99258400567258e-19,36.1529502634146
"ST6GALNAC3",-2.63741264448166,1.98474707144593,-11.9617251915768,1.72848281050808e-20,2.01608675484299e-19,35.9881672374615
"LRRK2",-3.73821415622793,3.19291279196382,-11.9602242109052,1.74080281432822e-20,2.02893118397248e-19,35.7933458056362
"SLC1A1",-3.79643384583458,2.26120637139314,-11.9588850477723,1.75186902787112e-20,2.04029611331566e-19,35.8984623121593
"MAT2A",-1.37457743178865,7.28268266798236,-11.9503793683514,1.82382393494208e-20,2.12250417875142e-19,35.5445334172977
"EHBP1L1",-2.29577949535695,4.60334117541009,-11.9499173050528,1.82781672147287e-20,2.12555628187472e-19,35.5905255684932
"PBX2",-1.10415626885555,5.89341386748911,-11.9453520862699,1.86774054023428e-20,2.17035647944977e-19,35.5113191986646
"IER5L",-2.58166933486241,3.64610203818635,-11.9377533634404,1.93614407574044e-20,2.24815891070071e-19,35.6434458804354
"MAGED4B",-4.3919460153341,-0.0315968592223499,-11.9355310716465,1.95662044492103e-20,2.27023582363948e-19,35.9786937411354
"WDR66",-2.91836600064637,1.16494928755111,-11.9326957846849,1.98306097031777e-20,2.29919468105677e-19,35.9266232926405
"ACADVL",-1.67299745190967,8.68885333028275,-11.9291906755724,2.01624434792676e-20,2.33592222325525e-19,35.4981233963269
"NDUFA12",1.47300469398095,6.4163757039786,11.9286559263066,2.02135568184837e-20,2.34009632033685e-19,35.5077776322082
"ORMDL1",-1.14905975601198,4.99836857705704,-11.9245849978497,2.06069604516898e-20,2.38386112965744e-19,35.4652842576173
"ARCN1",1.15449629355074,7.62668807210831,11.9208331422112,2.09763336754755e-20,2.42478289349964e-19,35.4038239605358
"FBXL8",-1.9990405433039,2.4408483816869,-11.9147106243625,2.15934300892866e-20,2.49425823510873e-19,35.7475470939802
"BCL2L13",1.27299326031519,6.98417509789429,11.9070113879202,2.23953856555399e-20,2.58496739341065e-19,35.3562343819863
"GPI",1.23573926340924,9.54911954963491,11.9060562802812,2.2496932715112e-20,2.59475774876976e-19,35.3739402758831
"EXOSC10",-1.03533576105389,5.52280193319773,-11.9053734618022,2.25698132401144e-20,2.60122966414483e-19,35.3389309156092
"GABRP",-4.75945584132636,-1.25242441986948,-11.9046294195805,2.26494983702523e-20,2.60847563636024e-19,35.868912175258
