"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KIAA0319L",0.0532787238053141,6.38572592442834,1.49539784131332,0.135865897393361,0.143896837077341,-7.51560908710308
"ADPRH",0.130042712281891,3.00701376590954,1.49405363767872,0.136216711905301,0.14425940266802,-6.90514388118529
"ZNF597",0.131238236709168,4.06011166931743,1.49325273191369,0.13642606868502,0.144466455467083,-7.16406864805144
"HRH1",-0.157410337682854,1.14217901291572,-1.49324070952686,0.136429213237498,0.144466455467083,-6.56782980097591
"ESRRG",0.28075051076592,0.762919139473454,1.49192816590793,0.136772857882865,0.144821326075112,-6.53364212069142
"PTP4A3",-0.128818111989967,5.14823049194371,-1.49125060631405,0.136950516173517,0.145000409527676,-7.39078559295407
"LY6H",-0.216309811454386,2.26256438902474,-1.48900283947205,0.137541169329248,0.145616713982599,-6.74800708477227
"RBM15",0.10177854114616,4.4565488078584,1.48647075201805,0.138208896674576,0.146314536113466,-7.26651570227777
"MKLN1",-0.0829101760247166,5.90520667043854,-1.48402457128344,0.138856351480439,0.146990811216671,-7.49551334283418
"NRIP2",0.13885093481069,2.55896901951056,1.47824431278932,0.14039559631804,0.148610976082666,-6.82894946145778
"MYLIP",-0.0940541382742461,5.17974903369292,-1.47783488336528,0.140505122915115,0.148717653909033,-7.41553652228942
"WDYHV1",-0.0768281256754149,3.86421811646483,-1.471500728905,0.142208000666778,0.150510696087258,-7.1461463983773
"ELK1",-0.0639607637340811,5.76255287686668,-1.47125718115312,0.142273792786829,0.15057095740009,-7.50028935133179
"IFI27L2",0.129706094394993,4.02306457233718,1.47042835868863,0.142497867332332,0.15079871397305,-7.18873441265931
"DHDDS",0.0554698354727323,5.20364970883829,1.46834994979824,0.143060968694411,0.151385195822999,-7.43338003680132
"EPC2",0.0622581494806562,5.16078819282126,1.46783164518667,0.143201659451763,0.151524643268063,-7.4275306689213
"RTN4",0.0743691582955828,7.23512254492586,1.46686097585468,0.143465428935742,0.151794297406718,-7.5937213750667
"CNTLN",0.0811809323542629,4.53894926701856,1.46672497540243,0.143502415566932,0.15182398421479,-7.31355107363914
"MAL2",0.228326149819099,4.18011501580003,1.46436432924187,0.144145587771311,0.152494965125575,-7.23497484989239
"ATP2B3",0.223986775427258,0.182345483321813,1.46406428846194,0.14422749451717,0.15257212372589,-6.52055029826103
"RPRD1B",-0.0675609266038499,5.46194700478943,-1.46306807164567,0.144499704320919,0.152850573702825,-7.47726263474669
"RNASE2",0.252071877165672,-1.66376513514674,1.46281935589945,0.14456772598049,0.152913013969411,-6.39198484832641
"ZBTB7B",0.0907300662884643,4.64734889304529,1.46240746678393,0.144680428415339,0.153022703537626,-7.34246632876186
"IL19",0.318117980523094,-2.06423619965728,1.45936588260658,0.145514772236933,0.153895583226571,-6.37224120660101
"RNF216",0.086350183594913,7.36161420749018,1.45909197763214,0.145590089088963,0.153965661724531,-7.60832873462682
"ESCO1",0.0797907665907873,5.6604790226031,1.45819570069083,0.145836751973955,0.154216923542607,-7.50831984294597
"C12orf29",-0.0591689706014744,4.27467608528754,-1.45729937164951,0.146083750603385,0.154468509126295,-7.26771794412156
"SGTA",-0.0511373673192859,7.00172346986995,-1.45618885130148,0.146390219408563,0.154782943093098,-7.6020617063686
"EGLN1",-0.0930101641626324,5.46209445189363,-1.45558224085565,0.146557833534125,0.15495053170517,-7.48809995085846
"ISOC2",-0.119486217956307,5.86510785818131,-1.45250600591719,0.147410108360609,0.155841922566762,-7.53779318069909
"OTULIN",0.0478974453683323,4.92682686458299,1.45170417574945,0.147632880823133,0.156067734256546,-7.41176038159181
"METTL4",0.0833673733177762,3.75520906912303,1.4485984764087,0.148498178374909,0.156972710747666,-7.15368760400217
"MVP",-0.125116034002806,6.90886704581961,-1.44651209715,0.149081659419904,0.157579693962582,-7.61263678705751
"LACTB",-0.0924911521795524,4.62961012978587,-1.44570826313015,0.14930693003252,0.157807995914531,-7.36298073199614
"REL",0.10911886677567,3.8453527058835,1.44142241529793,0.150512427582352,0.159072243061117,-7.18644749350087
"FOXA2",0.35006006053448,0.135012296817014,1.43941629686996,0.151079252550548,0.159661380383438,-6.55390624241845
"TACR1",0.238990101370397,-1.42008498872436,1.43932714249775,0.151104480837597,0.159678117715648,-6.44127402941925
"TANK",-0.0717976827872828,4.54846431747188,-1.43886456811848,0.151235428729653,0.159806564138641,-7.3557529978374
"SLC5A12",0.260951721683967,-1.19969352058375,1.43756363173921,0.151604170202672,0.160186249308782,-6.45859705812263
"DUSP4",0.208913253054249,3.70130657178522,1.43383032875255,0.152666170603217,0.161298345031508,-7.16226878764274
"PRLR",-0.211261466888969,1.40144092933429,-1.42443842848326,0.155363006834194,0.164137469289135,-6.69986761517999
"DAGLA",-0.0732251905999282,3.92178719194414,-1.42405602352777,0.155473577678438,0.16424408019658,-7.22858749324642
"RBM17",0.0483304289091384,6.91576923907872,1.42343055663189,0.155654558282505,0.164425054919284,-7.64599324170965
"USB1",-0.0648400887368137,5.83038880535416,-1.42284020677748,0.155825525044547,0.164595429733972,-7.57697089908249
"KCTD21",-0.0939302466583731,3.30873477135434,-1.42201623040596,0.156064390013892,0.164837498465508,-7.07714728083045
"HIST4H4",-0.155488375955102,0.806876368621846,-1.42166472952872,0.156166372566131,0.164934968889099,-6.63344653656656
"NGFR",-0.216250390247123,4.70019347020715,-1.41729915490487,0.157437214352572,0.166266840124908,-7.41717599061899
"MUC15",0.312745417216033,-1.09061114231186,1.41684754098044,0.157569129793231,0.166395819339467,-6.49567348652389
"CDC40",-0.0498514954599889,4.96809066227103,-1.41226755567515,0.158911692324027,0.167803168122571,-7.4752553044024
"ECD",-0.0482587565680141,5.36571293532292,-1.40936262885059,0.159767731981404,0.168696629074254,-7.54134311448129
"SCP2",0.0709437127520012,6.09873143883013,1.40738215190789,0.160353355973355,0.169304468486242,-7.62256159994381
