"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IL17RB",0.529122129843681,1.56680169344356,0.88315208699371,0.377665406707791,0.490449493695338,-6.16641016130913
"RPL10",0.181021965875164,10.615526758549,0.882975672834747,0.377760605470703,0.490535713783789,-7.0945503504475
"MGAT3",-0.654120945765441,2.09088278369452,-0.882592539320649,0.377967407761243,0.490766830862844,-6.37520739784298
"CCIN",-0.572630337360455,-3.39732489363846,-0.882224107205721,0.378166340745408,0.490987695681118,-6.04768652505655
"SCAF4",-0.150543941597937,5.55420018389194,-0.881872783573771,0.378356096363031,0.491196612408787,-7.00972861028316
"PDGFRL",0.663038309631273,1.81119333326846,0.881649317067167,0.378476824875928,0.491315890441544,-6.17548322336296
"FAM20A",-0.610216142840142,2.33633763544419,-0.881412230903737,0.378604937474063,0.491444735135744,-6.41333094272144
"CD37",-0.56752500724396,3.03708763994374,-0.881084561013983,0.378782042266031,0.491637149218615,-6.5347263228746
"C18orf32",0.22060985270463,5.24098771309425,0.880860846668359,0.378902988726982,0.491756649266959,-6.88622780426094
"EIF4H",0.104488996561498,8.53807744066533,0.880493668841931,0.379101547397952,0.491976851900604,-7.134786012983
"ZNF836",-0.210065239670054,2.76510829546012,-0.880326301292395,0.379192076024808,0.49205683628945,-6.42190903996008
"EHHADH",0.337140236134525,3.84431840230983,0.880116602695245,0.37930552023053,0.492166542517959,-6.54294779724611
"AKR1E2",-0.612211629179993,0.753510778155439,-0.87968347830539,0.379539901199356,0.492433141144673,-6.19361993429253
"SOHLH1",0.665399713007528,-4.48461847593315,0.87956863055553,0.379602064910948,0.492476273302494,-6.04213921890549
"CACNG4",1.23322194458321,1.05516996943292,0.879320597270784,0.379736339476095,0.492612944689451,-6.09014119532169
"BAMBI",-0.720360277067442,4.65038587016308,-0.879208517869023,0.379797024062312,0.49265413793092,-6.94521120604742
"NGDN",0.161524050268437,4.99075813500651,0.879152544153857,0.379827332868227,0.492655925920713,-6.84517052109554
"TSPAN9",-0.260792582461684,5.6282426494133,-0.878639667536315,0.380105116232739,0.49297867664336,-7.03636833086948
"HTR3E",0.596318283026593,-4.72798564966077,0.878110456661833,0.380391877853323,0.493265932395763,-6.04381329477402
"DGAT1",0.236658849514349,5.97149182555233,0.878085167225428,0.380405584689539,0.493265932395763,-7.01687761026246
"TRIM40",-0.376237193428695,-5.68057689452165,-0.878070563692569,0.380413499920932,0.493265932395763,-6.04381674922409
"MAL",-0.96692416812588,2.4259618807243,-0.877962227196314,0.380472222337889,0.493304513034256,-6.49060895927348
"HBB",-0.659133410946654,2.802849268948,-0.877748995052825,0.380587818428608,0.493410940821124,-6.51262361342081
"ERI2",0.242633443814937,4.04946895420612,0.877668106994117,0.380631674626704,0.493410940821124,-6.61086840425819
"CLDN3",1.33118888739496,1.89712332669128,0.87765048130598,0.380641231403318,0.493410940821124,-6.13640004283738
"UBAP2L",0.133690767760054,7.33064488553236,0.877549320471456,0.380696084406078,0.493414656807377,-7.13279790032928
"CTAG1A",1.13519047324755,-3.80840183348343,0.877538322808995,0.380702048023496,0.493414656807377,-6.0435260340495
"NDRG1",0.414058936369317,8.82181838748987,0.877436373156636,0.380757334214715,0.493440252339304,-7.13761180293117
"NUDCD3",-0.129238243063946,6.69655456711884,-0.877395041003491,0.380779749603077,0.493440252339304,-7.11956733529351
"LY9",0.660628155108401,-0.520912702193386,0.877212077935055,0.380878984501242,0.493531291057043,-6.07020926885013
"FAM162A",0.29381997611682,6.39010123377319,0.877115724767057,0.380931250617227,0.493561459846364,-7.06411505360766
"GRHL3",1.28853969291314,5.29175897634101,0.876854192415153,0.381073139329495,0.493707736582621,-6.65206856372466
"SH3YL1",0.368699115876304,5.89338535889712,0.876739918885934,0.381135146179166,0.493750506221758,-6.98725990572772
"TMEM62",0.266133891001011,4.69021331253942,0.876430020238975,0.381303333983723,0.493911357223352,-6.7537323992868
"HAMP",0.594899427270865,-1.53982129844719,0.876404256870309,0.381317318304974,0.493911357223352,-6.05977158662897
"NARS",0.159766818078795,7.23708618649895,0.876166541759312,0.381446364647642,0.494028614105618,-7.13060422117386
"CWC27",0.164090866697462,4.46265842222037,0.876130621205139,0.381465866866802,0.494028614105618,-6.72447472561366
"NACA",0.148957206076053,9.39118887772529,0.875893519068799,0.381594611294096,0.494142869662715,-7.12398225779633
"ASIC2",-0.510146287546044,-4.58864077589524,-0.8758612685147,0.381612125135614,0.494142869662715,-6.04556289384553
"ANGPT2",0.455336144155854,3.49928216963101,0.875725115677599,0.381686069141727,0.494201039493193,-6.44379225544807
"PCDHB8",0.753850961849891,0.0839661305360312,0.875506013001682,0.381805081361117,0.494317549646351,-6.07961438742533
"AGTPBP1",-0.247190770917217,3.52580010887934,-0.875162066743565,0.381991952211044,0.494521890999077,-6.59774252330377
"GLB1L3",-0.769422940138313,-3.19403183873197,-0.875040701917856,0.382057904867293,0.494569674039159,-6.05743375970135
"NFKB1",-0.202123404624168,5.83700898441809,-0.87497415479853,0.382094071197394,0.494578894680786,-7.05933348288272
"SP110",0.403264959706301,4.36885158900088,0.874779718088516,0.38219975369239,0.4946780881377,-6.64631600473475
"ROBO2",0.747934465661097,-0.162404234081198,0.874483178884122,0.382360966753853,0.494849133823633,-6.07656470131785
"CLEC7A",-0.570101692853355,2.53365019316334,-0.874230202069895,0.382498530259701,0.49493922692947,-6.45051417727591
