"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EIF1AY",-0.623217046480453,0.943677561216554,-1.98121295810933,0.0479174336911965,0.0517660652897493,-6.14564799606758
"ZNF681",0.233819825895441,1.05756179212067,1.98072255341378,0.0479725479332961,0.0518220547947975,-6.13274384277741
"TESK2",0.11533633808802,3.3667500909879,1.98063905856421,0.0479819368357527,0.0518286454898456,-6.53093705267703
"SIAH3",0.302489574590571,-2.9327170914445,1.97988063294076,0.0480672918210244,0.0519172859381041,-5.72328437237726
"RLN2",0.24665084118926,-2.29202116114869,1.97469457178166,0.0486543750651849,0.0525477917599051,-5.7901649276423
"STOML1",0.0898829879654199,4.10710016027538,1.96642657728967,0.0496028152520726,0.0535684578772126,-6.71334126773295
"ITGAE",0.0963773909626022,4.18764378249723,1.96195537952799,0.0501221573807002,0.0541256123406877,-6.73986830820819
"PGM1",0.0995107053463951,6.00912493970761,1.96168892155143,0.0501532508741572,0.054155479606837,-6.99513763282489
"NGF",-0.254457719783855,-0.202398400668457,-1.96122282068392,0.0502076800332873,0.054210538907174,-6.03905412800727
"TMEM222",-0.072394215039246,5.19605203587696,-1.95876774281635,0.0504951923918442,0.0545172394264114,-6.9289474202431
"COQ6",-0.0791177503328098,4.0134652618575,-1.95762216531261,0.0506298223495338,0.0546588494396693,-6.72422049235802
"E2F5",-0.129038049412057,3.24628869122915,-1.95223682695921,0.0512667592084801,0.0553426824736342,-6.5785826383684
"SCN9A",0.333606151256178,2.87579262556621,1.95000125083154,0.051533133331208,0.0556264252145414,-6.47742387321689
"SETD1A",0.0725533664457458,5.51215340398394,1.94949333422653,0.0515938143057529,0.0556881128870859,-6.9776489379284
"DGCR8",-0.0781942251138767,5.49056300877416,-1.94917641620014,0.0516317069584044,0.0557251970760158,-6.98253272241979
"APPL1",0.0545602815411561,5.54310043819666,1.94747375758857,0.0518356868668347,0.0559415189819116,-6.9863626465228
"CNTN2",-0.349558303748694,-2.5367859844354,-1.94683982521822,0.0519118048642923,0.0560181494618677,-5.8391126680441
"TRAPPC13",-0.0756532006415975,4.16306810308653,-1.9468232184328,0.0519138001451678,0.0560181494618677,-6.77611697414859
"TOR2A",0.0840428203457653,3.89945075707533,1.94481184539623,0.0521559394847522,0.0562755804269427,-6.71111257792467
"RBM11",-0.209935440029446,0.747392563755566,-1.94461164288509,0.052180092587396,0.0562977879370139,-6.17906270787376
"PIAS3",0.0755657999282757,6.05739221809478,1.94410002661504,0.0522418582729279,0.0563605703404349,-7.03355959420128
"CACNA2D1",0.221316583345604,4.14689906215919,1.94236242721117,0.0524520902271958,0.0565835044372487,-6.76274864573636
"PBLD",-0.11494718122666,1.97428399785479,-1.94177085904607,0.0525238255071783,0.0566570128161461,-6.35616493699688
"FURIN",-0.102700131515047,7.64225156641691,-1.94124795824488,0.0525873023867088,0.0567216034775284,-7.06619107786749
"NEB",-0.210454918245578,2.66350577046149,-1.93449414871597,0.0534129628307553,0.057608233857692,-6.5026677985186
