"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CRACR2B",0.420243188618663,3.84389760152416,2.0382234494926,0.0434443391748406,0.0512848855939686,-6.07705286518745
"OPLAH",0.426811786222757,3.45963744176669,2.03779415265077,0.043487878522975,0.0513322860385634,-5.9891311046851
"EIF2AK3",0.17439566835569,4.55827168824371,2.03576195316137,0.0436944905344503,0.0515721520693862,-6.22655212254375
"PTS",0.16413593948732,3.86542092096401,2.03518373279319,0.0437534306448559,0.0516376987185573,-6.08847562159438
"TOB1",0.27847114514141,4.91790286720676,2.03497364500143,0.0437748624636167,0.0516589714098191,-6.28225056626117
"FIBIN",-0.578130564460845,3.86842696166654,-2.03427466709568,0.0438462322606081,0.0517391683037855,-6.07493762487083
"PLCD3",-0.271905861339601,5.40331088607869,-2.03417319367337,0.0438566015518971,0.0517473768661372,-6.33879781483545
"ATAD3B",-0.252433703417585,5.65128472038853,-2.03378064963861,0.0438967342659962,0.0517906999409411,-6.35908933595291
"PIBF1",0.203363033472096,4.38214007100785,2.03271209547789,0.0440061393925496,0.0519157396101647,-6.20090614408084
"RIMS2",0.7437195440499,0.629003170123004,2.03174482775469,0.0441053747796646,0.0520287631221718,-5.45785115924581
"VAPA",0.127954872110812,7.04292814815599,2.03090147736353,0.0441920528241783,0.0521269569721636,-6.38231704999919
"SIGLEC12",0.763290241665863,-2.52883624182794,2.03070994330563,0.0442117585929601,0.052146144207426,-5.0884248308082
"DUS1L",0.197241091239858,6.72176985694347,2.0304776933966,0.0442356634239465,0.0521702807120315,-6.38893185703309
"RTN4RL1",0.457437364547113,1.47495089474605,2.02998573304304,0.0442863359441502,0.0522259800564055,-5.58574103399689
"ADGRF3",0.339829345911211,-1.45790388874468,2.02899136488195,0.0443889083070097,0.0523428704114856,-5.19993024396353
"RHBDL3",-0.453184141438301,2.02315731946024,-2.0279388344108,0.0444977010248263,0.0524670769840902,-5.66487470093621
"PLRG1",0.108857856033512,5.74731879639418,2.02757567951502,0.0445352905431835,0.0525073153355947,-6.37592761642391
"NES",0.443429331525588,7.52202735114971,2.02548880829188,0.0447518242629481,0.0527585070736971,-6.37146489864605
"DHODH",-0.15359536924252,3.73988104358756,-2.02290145065984,0.0450215343465994,0.0530723451845078,-6.07991629617692
"MPI",0.162205352633511,5.39647977144644,2.02218025417057,0.0450969594487292,0.0531571250222834,-6.36121877255854
"TMEM150C",0.316308635753982,2.66819695326005,2.01984131444245,0.0453423149387619,0.0534421781017964,-5.83785946134784
"APC2",-0.471113115042777,-0.485642226174761,-2.01894354019096,0.0454367933612881,0.0535493712354334,-5.31905365696663
"PLAC8",0.358513680050755,-0.230777217498567,2.01708665803399,0.0456327370454524,0.0537761199349564,-5.36740377627969
"PRR22",0.32381913945604,1.13246331654823,2.01544785856242,0.0458062654929939,0.053976420098296,-5.5574062220747
"NBPF3",-0.283176734707044,3.18942858415324,-2.01503027944364,0.0458505716558341,0.0540244301714141,-5.9560933122713
"THOP1",0.186662675447178,5.65814886605857,2.01488452057641,0.045866045617449,0.0540384632568002,-6.3949597362546
"ZNF764",0.177871143197542,3.70364459214407,2.01441034308751,0.0459164157206743,0.0540936049072933,-6.09219436762733
"AGAP2",0.462206918615319,2.29413275636874,2.01407319123674,0.0459522587482168,0.0541316251371659,-5.77232541627304
"OBSCN",0.351780714678607,5.90653199158437,2.01304996724452,0.0460611848528614,0.0542557244203764,-6.4095872749491
"PRRG3",-0.751537126940925,1.96669142962763,-2.01113045063224,0.0462661177896962,0.0544928826169015,-5.67776389521229
"SCRN3",0.203621433001404,3.33188605804277,2.0098623419937,0.0464019298936012,0.0546485988074243,-6.01173398009451
"NOD2",0.356418390397688,1.03644041929212,2.00890634997982,0.0465045390493813,0.0547651899857646,-5.55553570371405
"C16orf71",0.302805145374187,0.139242932623714,2.008758559655,0.0465204189955836,0.0547796359747622,-5.42932118631616
"PSTPIP1",-0.35498640092446,1.40450115686391,-2.00840498058461,0.0465584294953492,0.0548201372997192,-5.59942142594614
"EFCAB12",0.466564011046015,0.470354873883273,2.00792076761895,0.0466105262886457,0.0548772169271972,-5.47771112898471
"SCAP",0.122908892699879,6.82091451715149,2.00746161869914,0.0466599722306217,0.0549311669353743,-6.43384256300315
"PCDH18",-0.363039355129704,5.65805728459036,-2.00537804555052,0.0468849142230588,0.0551916979386659,-6.41535979729664
"POMGNT1",0.146408172271281,6.32575575653203,2.00469071886824,0.046959319860777,0.0552749947775096,-6.44027841287495
"CCDC28A",0.201646582722218,3.98627802834296,2.00216089616261,0.0472340481241815,0.0555940566417358,-6.18059280311594
"NME5",0.386643846624828,1.06035998771949,2.00162022324114,0.047292939868827,0.0556590510200384,-5.5739853654468
"MFF",0.0986687334716612,6.30097653870602,2.00077816248846,0.0473847840108522,0.0557609819712271,-6.44808291705907
"PLAG1",0.642514353592916,2.57833351493356,2.00075873342936,0.0473869049399328,0.0557609819712271,-5.86198308054746
"PHYH",0.218062680451771,4.71356449343574,1.99841096188354,0.0476437888222366,0.0560589109205922,-6.32514578591082
"AHRR",-0.475473386217961,1.82542035261985,-1.99718665359419,0.0477782166290369,0.056212719836227,-5.68839940507738
"ZNF790",0.246770645401569,2.49005638766447,1.99690125542475,0.0478095993366209,0.0562420108921033,-5.84174035563419
"GATA4",0.982249394194253,-1.00809384870181,1.99689278078054,0.0478105314858409,0.0562420108921033,-5.32182334024739
"C19orf25",0.202155083124495,4.57326775641631,1.99542637279725,0.0479720583730617,0.0564276453880808,-6.30815670681196
"LIMK2",-0.183666451456885,5.66052471798977,-1.99531618701347,0.0479842141945524,0.0564375654035996,-6.43549085434383
"NTRK2",-0.528912200049837,4.0151282534964,-1.99420105437767,0.048107384209772,0.0565780452519829,-6.189275123573
"ADAMTS18",0.758157191107392,-0.894389502221787,1.99380736244726,0.0481509328509675,0.0566248696103599,-5.33832238601676
"NADK",-0.132643060352958,6.38780526114207,-1.99260682503077,0.0482839383223391,0.0567768786135649,-6.46711110775492
"ARL6",-0.168543581342913,3.16090544124618,-1.99024902281757,0.0485460633671268,0.057080683425543,-6.00063260866443
"TEX9",0.292793059865337,1.89557429296392,1.9902023781493,0.048551261178849,0.0570823683307777,-5.73518917780205
"RABGGTB",0.151415575393045,5.86390621452123,1.9893030723753,0.0486515670079731,0.05719586407497,-6.45671725988439
"KLF10",0.339893076675958,5.57040544190363,1.98912870727963,0.0486710355057725,0.0572143154239822,-6.43796122178647
"SIGLEC11",-0.580336418389819,-0.995203485920717,-1.98904929900064,0.0486799039205374,0.0572203041509565,-5.31606188944282
"RPL41",-0.188670140030652,9.51694505462043,-1.98884131947531,0.0487031378319568,0.0572431764192349,-6.35313076510108
"ZNF284",0.215581326522597,2.33426394517371,1.98780758451043,0.0488187586434244,0.0573746235603132,-5.82561626059123
"MRPL33",0.172471684253761,5.08836253139642,1.98774341373111,0.0488259436660537,0.0573786202034341,-6.3972743008793
"TNFSF13",-0.258635699151327,4.22608653845099,-1.98763188388669,0.0488384334860512,0.0573888497648227,-6.25703074261102
"DNM3",-0.32058333641552,3.4680701515139,-1.9874038095601,0.0488639831388879,0.0574144228418954,-6.07826105394726
"RGPD1",-0.7865974307455,1.39267333088207,-1.98622316223373,0.0489964246305487,0.0575655784772088,-5.62911858421677
"TRAF3IP1",-0.143179213867886,4.77257269233732,-1.98506263986947,0.0491269052837496,0.0577144070906719,-6.36095366090847
"ARSI",0.394829274416283,2.71042460099721,1.98470104942445,0.0491676200571936,0.0577577636404408,-5.91788965623016
"KLHL6",-0.36415620749334,1.20297692686928,-1.98460477437144,0.0491784653697033,0.0577660281945647,-5.61294937363215
"FAT3",0.750669161295932,1.9389372564228,1.98452149567692,0.0491878482890747,0.0577725738445232,-5.76383072661276
"NCOA4",-0.18135768211155,6.74783241855336,-1.98442324022423,0.0491989205762447,0.0577811025388863,-6.48316811120803
"CSNK1G2",0.122225061363729,6.33647139386588,1.98379670235302,0.0492695741027776,0.0578595989889484,-6.48146297467134
"ATG4C",0.142252433332256,3.5198044714471,1.98327806428054,0.0493281250585168,0.0579238717578401,-6.10875971624032
"SULT1C4",0.436011416251012,2.43472935151962,1.98185076701549,0.0494895626593525,0.0581089405282354,-5.86305937753226
"MAGEH1",-0.346753388640638,4.81755172281844,-1.97921578046814,0.049788775827789,0.058455739437892,-6.37695311943601
"CLEC18A",0.645214649604842,0.193727007762834,1.97512337067228,0.0502565250765762,0.059000343260631,-5.50658273241966
"FGD3",0.261457606187924,2.40796381327049,1.9749362277783,0.0502780036348783,0.0590209887822875,-5.86789335656438
"NDUFS7",-0.189206545551219,5.89595300572068,-1.97344690728471,0.0504492116779686,0.0592173838709731,-6.49110951272516
"NT5C3A",0.152727240014164,4.37587251427087,1.97174778555056,0.0506451407431827,0.059442763891325,-6.31933204422263
"TXNRD3",-0.175061568092323,3.40216377290017,-1.97123622231424,0.0507042561786627,0.0595068631310498,-6.09791176816247
"CPA2",-0.65136093822434,-0.966750528090996,-1.97120727813461,0.0507076026680625,0.0595068631310498,-5.35259609700285
"GPRIN3",-0.303911876304135,2.8760076754179,-1.97035790719643,0.0508058891727242,0.0596175908704314,-5.96603026220079
"TTC13",0.136616405721173,4.34593240780708,1.96984868693373,0.0508648918346525,0.0596822078623279,-6.31744100345893
"PYROXD1",-0.187324922854025,4.38191668035603,-1.96929773778451,0.0509287949002851,0.059752564286785,-6.32457571062348
"PDE4DIP",0.289940868376512,6.3221134677497,1.96894369700056,0.0509698949731459,0.0597961581230918,-6.50797942804417
"GPR65",-0.384462579524781,0.501511973156238,-1.96848593971997,0.0510230769629196,0.0598539182136779,-5.5432267837244
"IRAK1BP1",-0.215325608632768,2.99227119640896,-1.96837684659771,0.0510357582714164,0.0598641626884741,-5.99999832417797
"FCN3",-0.551318120570835,0.127024981792251,-1.9671745725634,0.0511756909940611,0.0600236579911777,-5.49387464342217
"C22orf23",-0.372121678122114,-0.170001896761392,-1.96709799500871,0.051184614849073,0.0600294809979614,-5.46025373751409
"HAUS3",-0.129333598954711,4.32195092385544,-1.96618638801161,0.0512909488606361,0.060149537212852,-6.31941031318624
"LACTB",-0.181702787686432,3.45685064942274,-1.96575743595589,0.0513410484371756,0.0602036331325952,-6.12131707068368
"GSDMA",0.662584489769239,-2.19310523331492,1.96554740076468,0.0513655946559145,0.0602277585780663,-5.24800527116073
"MCEMP1",-0.56921840596983,-2.33727800414414,-1.96492860517733,0.0514379692820693,0.0603079562522994,-5.21780779300126
"CDC25B",0.195581551633005,7.04819947871936,1.96409818218605,0.0515352315358,0.060417318529792,-6.51182939289653
